Código AMIE|Nombre de la Institución Educativa|Código División Política Administrativa Provincia|Provincia|Código División Política Administrativa  Cantón|Cantón|Código División Política Administrativa  Parroquia|Parroquia|Código de Distrito|Sostenimiento|Tipo de Educación|Modalidad|Jornada|Acceso (terrestre/ aéreo/fluvial)|Número de estudiantes|Número de docentes
11H01621|NAZACOTA PUENTO|11|LOJA|1113|ZAPOTILLO|111354|PALETILLAS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|30|3
11H01622|VICENTE VALDIVIESO MORA|11|LOJA|1113|ZAPOTILLO|111354|PALETILLAS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|16|1
11H01626|DOLORES VEINTIMILLA DE GALINDO|11|LOJA|1113|ZAPOTILLO|111354|PALETILLAS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|5|1
11H01607|COLEGIO GALO ROLANDO VELEZ RIVERA|11|LOJA|1113|ZAPOTILLO|111354|PALETILLAS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|168|12
11H01918|UNIDAD EDUCATIVA A DISTANCIA DE LOJA EXTENSION MANGAHURQUILLO|11|LOJA|1113|ZAPOTILLO|111355|BOLASPAMBA|11D09|Fiscomisional|Popular Permanente|A Distancia|Matutina|Terrestre|112|5
11H01612|BATALLON CAYAMBE|11|LOJA|1113|ZAPOTILLO|111355|BOLASPAMBA|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|25|2
11H01617|27 DE FEBRERO|11|LOJA|1113|ZAPOTILLO|111355|BOLASPAMBA|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|39|3
11H01623|PRIMERO DE MAYO|11|LOJA|1113|ZAPOTILLO|111355|BOLASPAMBA|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|29|2
11H01543|GENERAL FRANCISCO ROBLES|11|LOJA|1113|ZAPOTILLO|111351|CAZADEROS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|29|2
11H01559|UNIDAD EDUCATIVA A DISTANCIA DE LOJA EXTENSION JUAN PABLO II|11|LOJA|1113|ZAPOTILLO|111355|BOLASPAMBA|11D09|Fiscomisional|Popular Permanente|A Distancia|Matutina|Terrestre|51|4
11H01564|MANGAHURCO|11|LOJA|1113|ZAPOTILLO|111351|CAZADEROS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|48|13
11H01565|GREGORIO MARAÑON|11|LOJA|1113|ZAPOTILLO|111355|BOLASPAMBA|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|74|8
11H01567|PLAZA LEDESMA|11|LOJA|1113|ZAPOTILLO|111351|CAZADEROS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|34|3
11H01568|NEVADO COTACACHI|11|LOJA|1113|ZAPOTILLO|111351|CAZADEROS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|8|1
11H01569|CARLOS ALBERTO SANCHEZ GALLO|11|LOJA|1113|ZAPOTILLO|111351|CAZADEROS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|17|1
11H01570|AMERICA ESCUELA FISCAL|11|LOJA|1113|ZAPOTILLO|111351|CAZADEROS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|1
11H01572|ORIENTE|11|LOJA|1113|ZAPOTILLO|111351|CAZADEROS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|9|1
11H01573|UNIDAD EDUCATIVA A DISTANCIA DE LOJA TOMAS MONTOYA  CAZADEROS|11|LOJA|1113|ZAPOTILLO|111351|CAZADEROS|11D09|Fiscomisional|Popular Permanente|A Distancia|Matutina|Terrestre|26|4
11H01574|LORENZO DE HEREDIA|11|LOJA|1113|ZAPOTILLO|111355|BOLASPAMBA|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|18|3
11H01575|SLDO SEGUNDO NARVAEZ|11|LOJA|1113|ZAPOTILLO|111351|CAZADEROS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|12|1
11H01571|BARON DE HUMBOLTH|11|LOJA|1113|ZAPOTILLO|111351|CAZADEROS|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|47|7
11H01797|NICOLAS BURNEO ARIAS|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|1
11H01602|MANUEL FERNANDO GRANDA|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|10|1
11H01576|MANUEL GONZALO BUSTAMANTE BUSTAMANTE|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|19|1
11H01577|BERNARDINA MONCADA MONCADA|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|17|1
11H01578|CABO DANIEL MARTINEZ|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|18|2
11H01580|MARIA GENOVEVA ORTIZ|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|11|1
11H01581|GLORIA VICENTA CHIRIBOGA|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|9|1
11H01582|NICOLAS BURNEO ARIAS|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Popular Permanente|Presencial|Matutina|Terrestre|25|3
11H01583|SEIS DE DICIEMBRE|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|12|2
11H01584|30 DE AGOSTO|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|6|1
11H01585|BATALLON GENERAL CORDOVA|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|43|4
11H01586|LOS ANDES|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|2
11H01587|4 DE AGOSTO|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|1
11H01579|ZAMORA|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|77|7
11H01926|VOLUNTAD Y DESARROLLO|11|LOJA|1113|ZAPOTILLO|111352|GARZAREAL|11D09|Fiscal|No Escolarizado|Presencial|Vespertina|Terrestre|11|0
11H01807|VICTOR HUGO ENCALADA|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|5|1
11H01746|REPUBLICA DEL SALVADOR|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|8|1
11H01591|ESCUELA 22 DE JULIO|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|8|1
11H01592|PUERTO RICO|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|6|1
11H01593|ING.JULIO GONZALO HIDALGO|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|75|8
11H01594|GABRIEL GARCIA MARQUEZ|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|3|1
11H01595|WILFRIDO VIDAL SANCHEZ|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|23|2
11H01596|LUIS CARPIO MORA|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|2|1
11H01598|ARENILLAS|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|6|1
11H01599|JUAN HERMES REQUENA RAMIREZ|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|12|1
11H01601|DR. TEODORO SANCHEZ|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|3|1
11H01588|ZAPOTILLO|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|5|1
11H01589|FRONTERA SUR|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|10|1
11H01590|FRANCISCO DE ORELLANA|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|100|11
11H01600|CENTINELA DEL SUR|11|LOJA|1113|ZAPOTILLO|111353|LIMONES|11D09|Fiscal|Educación regular|Presencial|Matutina|Terrestre|7|1
19H00536|MANUEL  BEJARANO|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190752|TRIUNFO-DORADO|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|12|1
19H00556|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXTEN SAN ISIDRO|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscomisional|Popular Permanente|A Distancia|Matutina y Vespertina|Terrestre|47|6
19H00570|PRIMARIA POPULAR SANTA CLARA |19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Popular Permanente|Presencial|Vespertina|Terrestre|14|1
19H00571|PRIMARIA POPULAR ZUMBI|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Popular Permanente|Presencial|Matutina y Vespertina|Terrestre|15|1
19H00389|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXTEN ZUMBI|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscomisional|Popular Permanente|A Distancia|Matutina y Vespertina|Terrestre|80|6
19B00060|AGUSTIN TSAMAREIN CHUMAPI|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190752|TRIUNFO-DORADO|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|85|6
19H00373|CANTON CHINCHIPE|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|7|1
19H00374|GENERAL PINTAG|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190753|PANGUINTZA|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|2
19H00375|LUZ DE AMERICA|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190752|TRIUNFO-DORADO|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|27|3
19H00379|BENIGNO MALO|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|9|1
19H00381|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH  EXT EL DORADO|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190752|TRIUNFO-DORADO|19D02|Fiscomisional|Popular Permanente|A Distancia|Matutina y Vespertina|Terrestre|83|6
19H00382|REGIÓN AMAZONICA|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|10|1
19H00383|EMILIANO ORTEGA|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190752|TRIUNFO-DORADO|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|10|1
19H00385|VICTOR EMILIO ESTRADA|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|6|1
19H00387|ANITA VILLAMIL ICAZA|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|8|1
19H00388|ALFREDO BAQUERIZO MORENO|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|27|3
19H00390|CAMILO PONCE ENRRIQUEZ|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|23|1
19H00394|CIUDAD DE LATACUNGA|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190753|PANGUINTZA|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|373|18
19H00395|ESCUELA 27 DE FEBRERO|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|18|1
19H00396|24 DE MAYO|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|11|1
19H00397|LA  CONDAMINE|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190752|TRIUNFO-DORADO|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|37|3
19H00399|FRAY CARLOS URIA|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscomisional|Educación regular|Presencial|Matutina|Terrestre|303|20
19H00401|GENERAL EPICLACHIMA|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|250|17
19H00403|ARCHIPIELAGO DE COLON|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|22|2
19H00404|NUEVE DE OCTUBRE|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|52|4
19H00405|HERMANO MIGUEL|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|118|7
19H00407|ESPECIAL PADRE JUAN SOLIS|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación Especial|Presencial|Matutina|Terrestre|16|2
19H00408|GONZALO ZALDUMBIDE|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|27|3
19H00384|COLEGIO TECNICO AGROPECUARIO ZUMBI|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina y Nocturna|Terrestre|417|26
19H00377|LUIS CORDERO CRESPO|19|ZAMORA CHINCHIPE|1907|CENTINELA DEL CONDOR|190750|ZUMBI|19D02|Fiscal|Educación regular|Presencial|Matutina|Terrestre|12|1
19H00548|PRIMARIA POPULAR LA CHONTA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190254|LA CHONTA|19D03|Fiscal|Popular Permanente|Semipresencial|Matutina|Terrestre|37|1
19H00154|LUZ MARINA GORDILLO CORDOVA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190256|PUCAPAMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|4|1
19H00199|ALEJANDRO ENCALADA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190252|EL CHORRO|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|24|2
19H00200|12 DE FEBRERO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190254|LA CHONTA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|7|1
19H00201|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA EXT LA CHONTA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190254|LA CHONTA|19D03|Fiscomisional|Popular Permanente|A Distancia|Matutina y Vespertina|Terrestre|21|4
19H00202|GUAYAQUIL|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190254|LA CHONTA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|27|2
19H00204|COLEGIO NACIONAL CHINCHIPE|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190254|LA CHONTA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|10|9
19H00205|ECUADOR|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190256|PUCAPAMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|7|1
19H00198|COLEGIO    DIEZ DE AGOSTO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190252|EL CHORRO|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|17|12
19H00130|MARIA YOLANDA JAPON|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|15|1
19H00135|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXT EL HORCON|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscomisional|Popular Permanente|A Distancia|Matutina y Vespertina|Terrestre|29|3
19H00136|MORAIMA CARVAJAL|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|24|2
19H00140|CINCO DE ENERO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|12|1
19H00142|PICHINCHA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|7|1
19H00145|CIUDAD DE CUENCA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|7|1
19H00146|ALFONSO COBOS RAMIREZ|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|4|1
19H00153|LUIS G TUFINO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190259|SAN ANDRES|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|44|5
19H00156|JOSE VICENTE LEON|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190259|SAN ANDRES|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|20|2
19H00118|CIUDAD DE ZUMBA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|313|20
19H00120|PRIMERO DE MAYO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|145|12
19H00122|MANUEL RODRIGUEZ|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|5|1
19H00125|ADELITA AREVALO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|14|1
19H00126|JOSE DE VILLAMIL|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|7|1
19H00160|GEORGE ROJAS|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|10|1
19H00161|BENJAMIN CARRION|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190259|SAN ANDRES|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|42|4
19H00163|PATRIA ECUATORIANA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|21|1
19H00164|SEGUNDO ZAQUINAULA GARCÍA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190259|SAN ANDRES|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|28|3
19H00165|TITO CABRERA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|1
19H00166|YAGUACHI|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|16|2
19H00168|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMOTA CH EXT LA DIVERSION|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscomisional|Popular Permanente|A Distancia|Matutina y Vespertina|Terrestre|77|6
19H00169|BELLO HORIZONTE|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|1
19H00172|REPUBLICA DE URUGUAY|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|11|1
19H00175|FANNY CANGO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|5|1
19H00191|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXTENSION ZUMBA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscomisional|Popular Permanente|A Distancia|Matutina y Vespertina|Terrestre|137|6
19H00158|TÉCNICO INDUSTRIAL ZUMBA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina y Nocturna|Terrestre|549|46
19H00576|MERCEDES VALDIVIESO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|8|1
19H00127|VICENTE PIEDRAHITA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|28|1
19H00128|ERNESTO ALBAN|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|10|1
19H00129|SEGUNDO TEODORO PAVON ROMERO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|49|5
19H00131|LEON FEBRES CORDERO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|8|1
19H00139|DIEZ DE AGOSTO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|9|1
19H00141|PRIMARIA POPULAR BELLAVISTA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Popular Permanente|Presencial|Matutina|Terrestre|20|1
19H00143|MARIO PALTIN LAVANDA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|79|9
19H00144|ANTONIO GRANDA CENTENO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|10|1
19H00148|JAIME IZQUIERDO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|11|1
19H00151|LUIS PASTEUR|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|53|2
19H00152|YAGUARZONGO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscomisional|Educación regular|Presencial|Matutina|Terrestre|259|11
19H00155|CAPITAN EDMUNDO CHIRIBOGA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|5|1
19H00157|MARIA ELIDA TROYA RODRIGUEZ|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|13|1
19H00116|SOLDADO BYRON JIMENEZ|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|30|4
19H00121|JUAN DE SALINAS|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|5|1
19H00162|CHIMBORAZO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|59|5
19H00167|UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXT GUARIMIZAL|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscomisional|Popular Permanente|A Distancia|Matutina y Vespertina|Terrestre|45|6
19H00171|CENTRO   ARTESANAL ZUMBA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|36|5
19H00173|ESCUELA NOCTURNA ALFREDO PAREJA DIEZCANCECO|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Popular Permanente|Presencial|Nocturna|Terrestre|5|1
19H00174|BRASIL|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|192|11
19H00119|COLEGIO TÉCNICO FISCAL MIXTO MANUELA SAENZ|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190250|ZUMBA|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|286|22
19H00178|MARISCAL SUCRE|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190251|CHITO|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|12|1
19H00185|MARIA FRANCISCA GUEVARA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190251|CHITO|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|11|1
19H00186|INGAPIRCA|19|ZAMORA CHINCHIPE|1902|CHINCHIPE|190251|CHITO|19D03|Fiscal|Educación regular|Presencial|Matutina|Terrestre|16|1
